name,mp,pp,unweighted_claim_mistakes_per_claim,unweighted_lead_mistakes_per_lead,unweighted_mistakes_as_declarer,unweighted_mistakes_as_defender,unweighted_defender_missed_current_double,unweighted_defender_erroneously_doubled,unweighted_defender_missed_higher_contract,unweighted_declarer_missed_higher_contract,unweighted_declarer_missed_doubling_opponents_last_bid,unweighted_declarer_missed_opponents_last_redouble,unweighted_declarer_missed_redoubling_opponents_erroneous_double,unweighted_declarer_missed_opponents_last_bid,unweighted_declarer_erroneous_redouble,unweighted_passed_higher_contract
Faramarz Bigdeli,0.0,0.0,0.015625,0.1,0.018691588785046728,0.01592356687898089,0.16216216216216217,0.0,0.04054054054054054,0.21621621621621623,0.02702702702702703,0.0,0.013513513513513514,0.04054054054054054,0.0,0.0
Ann Karin Fuglestad,33.0,0.0,0.005376344086021506,0.2465753424657534,0.0228310502283105,0.01455026455026455,0.1457286432160804,0.005025125628140704,0.1658291457286432,0.19597989949748743,0.02512562814070352,0.0,0.005025125628140704,0.0,0.0,0.035175879396984924
Gunn Tove Vist,0.0,0.0,0.02,0.25,0.024861878453038673,0.02610441767068273,0.14782608695652175,0.008695652173913044,0.08695652173913043,0.22608695652173913,0.08695652173913043,0.0,0.02608695652173913,0.0,0.0,0.0
Siv Thoresen,121.0,0.0,0.02127659574468085,0.0625,0.03715170278637771,0.03167420814479638,0.11320754716981132,0.03773584905660377,0.07547169811320754,0.2830188679245283,0.05660377358490566,0.0,0.05660377358490566,0.0,0.0,0.0
Alon Lazar,6.0,0.0,0.02702702702702703,0.09090909090909091,0.06417112299465241,0.03271028037383177,0.1111111111111111,0.022222222222222223,0.08888888888888889,0.17777777777777778,0.08888888888888889,0.0,0.044444444444444446,0.0,0.0,0.0
Anja Alberti,0.0,0.0,0.021505376344086023,0.18181818181818182,0.03927492447129909,0.04398148148148148,0.15384615384615385,0.0,0.11538461538461539,0.21153846153846154,0.057692307692307696,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0
Jana Erdeova,0.0,0.0,0.03076923076923077,0.2,0.03367003367003367,0.023923444976076555,0.18571428571428572,0.0,0.08571428571428572,0.3142857142857143,0.08571428571428572,0.0,0.02857142857142857,0.014285714285714285,0.0,0.0
Erik Rynning,0.0,0.0,0.0,0.25,0.013513513513513514,0.08064516129032258,0.2,0.0,0.06666666666666667,0.26666666666666666,0.2,0.0,0.0,0.06666666666666667,0.0,0.0
Arve Farstad,86.0,0.0,0.05357142857142857,0.06666666666666667,0.037037037037037035,0.014150943396226415,0.06666666666666667,0.0,0.08333333333333333,0.2,0.05,0.0,0.08333333333333333,0.0,0.0,0.0
Sheila Adamson,0.0,0.0,0.02564102564102564,0.16071428571428573,0.04498269896193772,0.026442307692307692,0.14761904761904762,0.0,0.12857142857142856,0.20952380952380953,0.07142857142857142,0.0,0.023809523809523808,0.01904761904761905,0.0,0.0
Fiona Mcquaker,0.0,0.0,0.03125,0.09090909090909091,0.04938271604938271,0.006993006993006993,0.15789473684210525,0.0,0.13157894736842105,0.18421052631578946,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,0.0
Ireneusz Kowalczyk,2.0,1.0,0.14285714285714285,0.3333333333333333,0.02564102564102564,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0
Jean-Paul Meyer,272.0,0.0,0.06666666666666667,0.0,0.03278688524590164,0.0,0.0625,0.0,0.125,0.125,0.3125,0.0,0.0625,0.0,0.0,0.0
Willie Coyle,10.0,3.0,0.0,0.15384615384615385,0.029411764705882353,0.019943019943019943,0.12861736334405144,0.003215434083601286,0.09967845659163987,0.19292604501607716,0.07717041800643087,0.0,0.028938906752411574,0.012861736334405145,0.0,0.003215434083601286
Ana Tadeu,0.0,0.0,0.0,0.25,0.030303030303030304,0.034782608695652174,0.2,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Horst-Dieter Uhlmann,0.0,0.0,0.0,0.6666666666666666,0.043478260869565216,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Meike Wortel,0.0,0.0,0.016518424396442185,0.21120689655172414,0.03173190984578885,0.023296447291788,0.1568409343715239,0.004449388209121246,0.07897664071190211,0.19632925472747498,0.08231368186874305,0.0,0.025583982202447165,0.014460511679644048,0.0005561735261401557,0.0033370411568409346
Adi Asulin,7.0,0.0,0.0,0.0,0.04716981132075472,0.04081632653061224,0.12,0.0,0.0,0.48,0.08,0.0,0.0,0.04,0.0,0.0
Hulda Ahonen,0.0,0.0,0.0,0.16666666666666666,0.04929577464788732,0.03896103896103896,0.2222222222222222,0.0,0.05555555555555555,0.2777777777777778,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
Pia Nurmi,0.0,0.0,0.0,0.2,0.021739130434782608,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.2777777777777778,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
Raija Tuomi,0.0,0.0,0.0,0.16666666666666666,0.03125,0.015873015873015872,0.10526315789473684,0.0,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
Tezcan Sen,18.0,2.0,0.0,0.4444444444444444,0.03333333333333333,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
Boerre Lund,12.0,0.0,0.0,0.2,0.044444444444444446,0.029411764705882353,0.21052631578947367,0.0,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
Patrick Grenthe,55.0,0.0,0.0,0.3333333333333333,0.02040816326530612,0.03773584905660377,0.0,0.0,0.13333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Franco Baroni,25.0,0.0,0.0,0.1111111111111111,0.08411214953271028,0.022598870056497175,0.1935483870967742,0.0,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
Mario D' Avossa,93.0,2.5,0.024390243902439025,0.17647058823529413,0.0429042904290429,0.03273809523809524,0.16304347826086957,0.0,0.10869565217391304,0.21739130434782608,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0
Carol Sanders,60.0,0.0,0.011764705882352941,0.24074074074074073,0.028268551236749116,0.026509572901325478,0.17318435754189945,0.0,0.09497206703910614,0.19553072625698323,0.0446927374301676,0.0,0.0335195530726257,0.0111731843575419,0.0,0.0
Daniel De Roos,2.0,0.0,0.0,0.1111111111111111,0.06451612903225806,0.010638297872340425,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0
Steve De Roos,85.0,0.0,0.03773584905660377,0.23076923076923078,0.017857142857142856,0.04477611940298507,0.10714285714285714,0.0,0.10714285714285714,0.19642857142857142,0.05357142857142857,0.0,0.0,0.05357142857142857,0.0,0.0
Joerg Fritsche,123.0,0.0,0.03153153153153153,0.17355371900826447,0.032390745501285345,0.019783024888321635,0.12348178137651822,0.006072874493927126,0.07692307692307693,0.22064777327935223,0.07692307692307693,0.0020242914979757085,0.012145748987854251,0.004048582995951417,0.0,0.0020242914979757085
Antti Elsinen,6.0,0.0,0.0,0.25,0.06896551724137931,0.011363636363636364,0.2631578947368421,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
Thanassis Matziaris,0.0,0.0,0.0,0.0,0.03508771929824561,0.011363636363636364,0.15789473684210525,0.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
Gojko Zivkovic,10.0,0.0,0.027777777777777776,0.2,0.0,0.051094890510948905,0.20512820512820512,0.0,0.05128205128205128,0.358974358974359,0.02564102564102564,0.0,0.0,0.0,0.0,0.05128205128205128
David Mossop,71.0,0.0,0.03508771929824561,0.2,0.034161490683229816,0.0380952380952381,0.12307692307692308,0.0,0.06153846153846154,0.27692307692307694,0.09230769230769231,0.0,0.046153846153846156,0.015384615384615385,0.0,0.015384615384615385
Philippe Cronier,26.0,4.0,0.06451612903225806,0.14285714285714285,0.009174311926605505,0.0,0.14705882352941177,0.0,0.11764705882352941,0.2647058823529412,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353
Vladimir Marashev,108.0,0.0,0.02702702702702703,0.25,0.015706806282722512,0.03333333333333333,0.07692307692307693,0.0,0.07692307692307693,0.2564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0
Steen Schou,13.0,3.0,0.0,0.0,0.0,0.015151515151515152,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0
Igor Khazanov,2.0,0.0,0.0,0.14285714285714285,0.0,0.012195121951219513,0.05263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0
Camillo Gaddi,2.0,0.0,0.08333333333333333,0.375,0.0319634703196347,0.01680672268907563,0.06,0.0,0.1,0.28,0.1,0.0,0.02,0.02,0.0,0.0
Ettore Pizza,2.0,0.0,0.038461538461538464,0.45454545454545453,0.031914893617021274,0.022727272727272728,0.05555555555555555,0.0,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0
Rui Santos,7.0,0.0,0.0,0.0,0.018518518518518517,0.022222222222222223,0.2631578947368421,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
Dogan Usum,11.0,0.0,0.045454545454545456,0.1,0.018072289156626505,0.015151515151515152,0.045454545454545456,0.022727272727272728,0.1590909090909091,0.22727272727272727,0.13636363636363635,0.0,0.022727272727272728,0.0,0.0,0.0
Okay Gur,89.0,2.0,0.020833333333333332,0.13043478260869565,0.02526315789473684,0.028481012658227847,0.1553398058252427,0.0,0.06796116504854369,0.22330097087378642,0.08737864077669903,0.0,0.05825242718446602,0.0,0.0,0.0
Milena Lancova,0.0,0.0,0.021739130434782608,0.21428571428571427,0.03669724770642202,0.043010752688172046,0.14583333333333334,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0
Jill Kulchycky,0.0,0.0,0.024390243902439025,0.18181818181818182,0.02027027027027027,0.01951219512195122,0.1875,0.0,0.08333333333333333,0.25,0.020833333333333332,0.0,0.0625,0.0,0.0,0.020833333333333332
Da Sun,8.0,0.0,0.0,0.5,0.05660377358490566,0.0,0.05,0.0,0.0,0.45,0.15,0.0,0.0,0.0,0.0,0.0
Faysal Abou,0.0,0.0,0.022988505747126436,0.2413793103448276,0.039473684210526314,0.04143646408839779,0.1134020618556701,0.0,0.10309278350515463,0.27835051546391754,0.041237113402061855,0.0,0.041237113402061855,0.0,0.0,0.0
Alexander Milavec,0.0,0.0,0.0,0.16666666666666666,0.0,0.043478260869565216,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0
Onno Janssens,0.0,0.0,0.08333333333333333,0.0,0.045454545454545456,0.028169014084507043,0.13333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Sarah Teshome,0.0,0.0,0.0125,0.18518518518518517,0.012224938875305624,0.02877697841726619,0.12727272727272726,0.0,0.11818181818181818,0.15454545454545454,0.11818181818181818,0.00909090909090909,0.01818181818181818,0.0,0.0,0.0
Sam Punch,43.0,0.0,0.0,0.38461538461538464,0.047058823529411764,0.012048192771084338,0.22727272727272727,0.0,0.11363636363636363,0.13636363636363635,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0
Stephen Peterkin,31.0,0.0,0.0,0.5,0.03125,0.0,0.2,0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.0
David Liggat,3.0,0.0,0.08333333333333333,0.13793103448275862,0.04609218436873747,0.03691275167785235,0.1111111111111111,0.0,0.13131313131313133,0.1919191919191919,0.1111111111111111,0.0,0.010101010101010102,0.0,0.0,0.0
Jean-Claude Fouassier,7.0,0.0,0.0,0.3333333333333333,0.023255813953488372,0.011904761904761904,0.1,0.0,0.15,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Cristina Golin,0.0,0.0,0.01507537688442211,0.2033898305084746,0.03341288782816229,0.02784503631961259,0.17289719626168223,0.004672897196261682,0.1261682242990654,0.2336448598130841,0.056074766355140186,0.0,0.028037383177570093,0.009345794392523364,0.0,0.004672897196261682
Marianne Serf,0.0,0.0,0.0,0.0,0.047619047619047616,0.0125,0.1,0.0,0.15,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Maria Panadero,0.0,0.0,0.0,0.3333333333333333,0.029411764705882353,0.06666666666666667,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0
Eva Bahnikova,0.0,0.0,0.0,0.0,0.02127659574468085,0.01652892561983471,0.2413793103448276,0.0,0.06896551724137931,0.3103448275862069,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
Namik Kokten,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0
Pavla Svobodova,0.0,0.0,0.023255813953488372,0.23076923076923078,0.013157894736842105,0.04522613065326633,0.2727272727272727,0.0,0.1590909090909091,0.1590909090909091,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.0
Lilo Poplilov,2.0,0.0,0.0,0.3333333333333333,0.023809523809523808,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Diana Budkin,7.0,0.0,0.0,0.0,0.08333333333333333,0.024096385542168676,0.16666666666666666,0.0,0.041666666666666664,0.2916666666666667,0.125,0.0,0.0,0.0,0.0,0.0
Matilda Poplilov,2.0,0.0,0.07142857142857142,0.16666666666666666,0.04081632653061224,0.03225806451612903,0.06060606060606061,0.0,0.030303030303030304,0.3333333333333333,0.06060606060606061,0.0,0.0,0.0,0.0,0.0
Mario Mayantz,7.0,0.0,0.0,0.0,0.02857142857142857,0.021739130434782608,0.16666666666666666,0.0,0.041666666666666664,0.2916666666666667,0.125,0.0,0.0,0.0,0.0,0.0
Ana Maria De Alonso,0.0,0.0,0.0,0.14285714285714285,0.046875,0.024390243902439025,0.24242424242424243,0.0,0.09090909090909091,0.30303030303030304,0.12121212121212122,0.0,0.0,0.0,0.0,0.0
Jeremy Dhondy,8.0,0.0,0.0,0.25,0.028169014084507043,0.030303030303030304,0.14285714285714285,0.0,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0
Donatella Halfon,0.0,0.0,0.10526315789473684,0.0,0.0,0.04938271604938271,0.15789473684210525,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
Marina Stegaroiu,0.0,0.0,0.021739130434782608,0.16666666666666666,0.027522935779816515,0.03553299492385787,0.14545454545454545,0.01818181818181818,0.07272727272727272,0.23636363636363636,0.09090909090909091,0.0,0.05454545454545454,0.0,0.0,0.0
Rune Hauge,30.0,0.0,0.04,0.16666666666666666,0.05303030303030303,0.0,0.13793103448275862,0.0,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0
Monica Cuzzi,0.0,0.0,0.0,0.2857142857142857,0.02531645569620253,0.02702702702702703,0.17647058823529413,0.0,0.08823529411764706,0.3235294117647059,0.029411764705882353,0.0,0.0,0.0,0.0,0.0
Christine Duckworth,0.0,0.0,0.0,0.1,0.0,0.03571428571428571,0.3333333333333333,0.0,0.08333333333333333,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
Janet De Botton,89.0,0.0,0.028037383177570093,0.13333333333333333,0.03990326481257558,0.03969270166453265,0.1452991452991453,0.0,0.09401709401709402,0.26495726495726496,0.07692307692307693,0.0,0.01282051282051282,0.004273504273504274,0.0,0.008547008547008548
Eric Mauberquez,146.0,0.0,0.030303030303030304,0.13333333333333333,0.03495145631067961,0.026143790849673203,0.11475409836065574,0.00819672131147541,0.10655737704918032,0.22131147540983606,0.12295081967213115,0.0,0.00819672131147541,0.0,0.0,0.0
Jean-Fran ois Allix,5.0,0.0,0.04938271604938271,0.2916666666666667,0.0319634703196347,0.014492753623188406,0.16842105263157894,0.0,0.06315789473684211,0.25263157894736843,0.07368421052631578,0.0,0.042105263157894736,0.0,0.0,0.0
Frances Hinden,128.0,1.0,0.02717391304347826,0.12280701754385964,0.035161744022503515,0.026874115983026876,0.185,0.005,0.1,0.205,0.085,0.0,0.02,0.0,0.0,0.005
Graham Osborne,128.0,1.0,0.05084745762711865,0.2972972972972973,0.018223234624145785,0.036637931034482756,0.17164179104477612,0.0,0.12686567164179105,0.23134328358208955,0.06716417910447761,0.0,0.014925373134328358,0.0,0.0,0.0
Jeffrey Allerton,180.0,0.0,0.0,0.19230769230769232,0.025974025974025976,0.01092896174863388,0.1111111111111111,0.0,0.06060606060606061,0.2727272727272727,0.04040404040404041,0.0,0.010101010101010102,0.0,0.0,0.0
David Beauchamp,42.0,0.0,0.034482758620689655,0.16666666666666666,0.038461538461538464,0.010309278350515464,0.08333333333333333,0.0,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0
Nicole Dutilloy,0.0,0.0,0.0,0.14285714285714285,0.04,0.08,0.15789473684210525,0.0,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
Elke Weber,0.0,0.0,0.022727272727272728,0.07894736842105263,0.03709428129829984,0.037037037037037035,0.13548387096774195,0.0,0.12258064516129032,0.24516129032258063,0.05806451612903226,0.0,0.025806451612903226,0.0,0.0,0.0064516129032258064
Anne Gladiator,16.0,0.0,0.0,0.0,0.021367521367521368,0.007142857142857143,0.09090909090909091,0.0,0.11363636363636363,0.20454545454545456,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0
Wilfried Libbrecht,8.0,0.0,0.0,0.6666666666666666,0.045454545454545456,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0
Arno Lindermann,80.0,0.5,0.015267175572519083,0.34285714285714286,0.032407407407407406,0.03125,0.1390728476821192,0.0,0.07947019867549669,0.2781456953642384,0.06622516556291391,0.0,0.0,0.013245033112582781,0.0,0.0
Balakrishna Prabhakar,303.0,1.5,0.06976744186046512,0.16666666666666666,0.0379746835443038,0.03414634146341464,0.18181818181818182,0.01818181818181818,0.05454545454545454,0.18181818181818182,0.07272727272727272,0.0,0.0,0.01818181818181818,0.0,0.0
Udo Kasimir,164.0,0.0,0.0,0.0,0.10869565217391304,0.0625,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Baptiste Fantun,7.0,0.0,0.09090909090909091,0.2857142857142857,0.031007751937984496,0.06976744186046512,0.16666666666666666,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0
Alon Birman,1408.0,5.0,0.0,0.21052631578947367,0.02481389578163772,0.02710843373493976,0.04950495049504951,0.0,0.06930693069306931,0.33663366336633666,0.019801980198019802,0.0,0.009900990099009901,0.009900990099009901,0.0,0.0
Tony Rusev,47.0,1.0,0.04201680672268908,0.175,0.01675977653631285,0.01651376146788991,0.14285714285714285,0.0,0.06766917293233082,0.14285714285714285,0.05263157894736842,0.0,0.03007518796992481,0.007518796992481203,0.0,0.0
Adrian Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Ivanov,12.0,0.0,0.1111111111111111,0.3333333333333333,0.01694915254237288,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Ivan Peichev,17.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0
Nikola Barantiev,21.0,0.0,0.0625,0.3333333333333333,0.05714285714285714,0.03496503496503497,0.13513513513513514,0.0,0.08108108108108109,0.24324324324324326,0.08108108108108109,0.0,0.05405405405405406,0.0,0.0,0.0
Danny Molenaar,227.0,0.0,0.027548209366391185,0.19444444444444445,0.029553264604810996,0.02679169457468185,0.1450381679389313,0.007633587786259542,0.10432569974554708,0.21882951653944022,0.05597964376590331,0.002544529262086514,0.022900763358778626,0.01272264631043257,0.0,0.002544529262086514
Marian Radulescu,9.0,0.0,0.0,0.5,0.05,0.030303030303030304,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Balazs Szegedi,187.0,0.0,0.02631578947368421,0.25,0.038461538461538464,0.015527950310559006,0.12173913043478261,0.0,0.1391304347826087,0.23478260869565218,0.043478260869565216,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0
Srinivasan Sunderram,156.0,0.5,0.0,0.0,0.03508771929824561,0.013333333333333334,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0
Irene Baroni,129.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Evgeni Rudakov,0.0,0.0,0.0058823529411764705,0.1,0.030054644808743168,0.02694136291600634,0.1282051282051282,0.0,0.07179487179487179,0.23076923076923078,0.1076923076923077,0.0,0.020512820512820513,0.02564102564102564,0.0,0.005128205128205128
Amedeo Comella,52.0,0.0,0.022727272727272728,0.18181818181818182,0.03406593406593406,0.03201024327784891,0.16326530612244897,0.0,0.10204081632653061,0.17142857142857143,0.10612244897959183,0.0,0.0163265306122449,0.004081632653061225,0.0,0.00816326530612245
Maddalena Severgnini,0.0,0.0,0.0,0.1,0.046948356807511735,0.046875,0.10416666666666667,0.0,0.10416666666666667,0.3125,0.08333333333333333,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332
Luigina Gentili,0.0,0.0,0.0,0.09090909090909091,0.03571428571428571,0.02631578947368421,0.10416666666666667,0.0,0.10416666666666667,0.3125,0.08333333333333333,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332
Anke Wijma,0.0,0.0,0.02262443438914027,0.14084507042253522,0.02878684030157642,0.021883920076117985,0.11428571428571428,0.0035714285714285713,0.10714285714285714,0.2642857142857143,0.04642857142857143,0.0,0.02142857142857143,0.025,0.0,0.0035714285714285713
